Label,Round,Method,Noise Scale,Accuracy,Loss,MSE,PSNR,SSIM,Seed
0,50,loss,0.05,88.0,0.0820283239222317,3872.557082370032,12.25082532790286,0.349725275350727,17
0,50,naive,0.05,88.0,0.8437976440753421,7218.318880710701,9.546442970715445,0.1757541962509133,17
0,50,loss,0.06,78.0,0.0820283239222317,3872.557082370032,12.25082532790286,0.349725275350727,17
0,50,naive,0.06,78.0,0.8437976440753421,7218.318880710701,9.546442970715445,0.1757541962509133,17
0,50,loss,0.07,94.0,0.0820283239222317,3872.557082370032,12.25082532790286,0.349725275350727,17
0,50,naive,0.07,94.0,0.8437976440753421,7218.318880710701,9.546442970715445,0.1757541962509133,17
0,50,loss,0.08,78.0,0.0820283239222317,3872.557082370032,12.25082532790286,0.349725275350727,17
0,50,naive,0.08,78.0,0.8437976440753421,7218.318880710701,9.546442970715445,0.1757541962509133,17
0,50,loss,0.09,86.0,0.0820283239222317,3872.557082370032,12.25082532790286,0.349725275350727,17
0,50,naive,0.09,86.0,0.8437976440753421,7218.318880710701,9.546442970715445,0.1757541962509133,17
0,50,loss,0.1,82.0,0.0820283239222317,3872.557082370032,12.25082532790286,0.349725275350727,17
0,50,naive,0.1,82.0,0.8437976440753421,7218.318880710701,9.546442970715445,0.1757541962509133,17
0,50,loss,0.0,98.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.0,98.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.01,98.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.01,98.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.02,98.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.02,98.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.03,96.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.03,96.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.04,88.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.04,88.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.05,94.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.05,94.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.06,98.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.06,98.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.07,90.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.07,90.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.08,80.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.08,80.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.09,82.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.09,82.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.1,84.0,0.0244651296958426,3429.623914655399,12.77833862033556,0.2849106065959913,19
0,50,naive,0.1,84.0,0.9638447148989584,6751.094899230537,9.837061480172196,0.1743515736071753,19
0,50,loss,0.0,90.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.0,90.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.01,92.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.01,92.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.02,94.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.02,94.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.03,90.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.03,90.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.04,98.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.04,98.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.05,98.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.05,98.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.06,98.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.06,98.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.07,88.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.07,88.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.08,86.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.08,86.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.09,84.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.09,84.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.1,82.0,0.0342563301011553,6455.0637012102015,10.031798284486513,0.2122344242607313,21
0,50,naive,0.1,82.0,0.928102578913764,8860.35304410928,8.65629334008643,0.1148204645917515,21
0,50,loss,0.0,94.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.0,94.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.01,92.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.01,92.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.02,92.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.02,92.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.03,94.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.03,94.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.04,94.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.04,94.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.05,86.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.05,86.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.06,98.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.06,98.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.07,90.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.07,90.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.08,84.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.08,84.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.09,88.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.09,88.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.1,82.0,0.0497886352243438,6051.314039694571,10.31230669153885,0.333071684326669,22
0,50,naive,0.1,82.0,0.9390927912537694,6317.1432663165815,10.125596345093683,0.1677864536417584,22
0,50,loss,0.0,92.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.0,92.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.01,96.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.01,96.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.02,100.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.02,100.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.03,96.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.03,96.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.04,98.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.04,98.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.05,86.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.05,86.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.06,94.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.06,94.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.07,84.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.07,84.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.08,88.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.08,88.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.09,86.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.09,86.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.1,88.0,0.0299867403811946,4843.36278714049,11.279333602185895,0.3278159648364455,23
0,50,naive,0.1,88.0,0.9745049081207487,8582.349723330262,8.794741531860632,0.2393054656387881,23
0,50,loss,0.0,86.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.0,86.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.01,94.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.01,94.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.02,96.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.02,96.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.03,90.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.03,90.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.04,92.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.04,92.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.05,98.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.05,98.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.06,98.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.06,98.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.07,94.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.07,94.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.08,88.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.08,88.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.09,82.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.09,82.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.1,84.0,0.0539385341474628,7048.259150222989,9.64998497041284,0.251605712823812,24
0,50,naive,0.1,84.0,0.7613702818015978,7412.064929633258,9.431411457879788,0.1055443918168223,24
0,50,loss,0.0,94.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.0,94.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.01,92.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.01,92.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.02,92.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.02,92.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.03,96.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.03,96.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.04,98.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.04,98.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.05,92.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.05,92.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.06,92.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.06,92.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.07,86.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.07,86.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.08,80.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.08,80.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.09,82.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.09,82.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.1,76.0,0.0231679195386969,4626.853995156645,11.477945657333164,0.2114105802441658,25
0,50,naive,0.1,76.0,0.982225132311766,7229.79417441965,9.539544273612329,0.1309912861561277,25
0,50,loss,0.0,94.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.0,94.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.01,88.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.01,88.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.02,96.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.02,96.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.03,96.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.03,96.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.04,92.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.04,92.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.05,86.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.05,86.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.06,90.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.06,90.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.07,94.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.07,94.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.08,82.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.08,82.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.09,76.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.09,76.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.1,86.0,0.0332286840321995,5806.688165841922,10.4915185694419,0.2834870337524141,27
0,50,naive,0.1,86.0,0.9440597224135792,8016.2410865099555,9.09109590846927,0.1977076072808582,27
0,50,loss,0.0,96.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.0,96.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.01,94.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.01,94.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.02,98.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.02,98.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.03,92.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.03,92.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.04,98.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.04,98.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.05,90.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.05,90.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.06,94.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.06,94.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.07,92.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.07,92.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.08,86.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.08,86.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.09,84.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.09,84.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.1,74.0,0.0319343010580609,5992.001342413669,10.355084588796403,0.2401078018451125,29
0,50,naive,0.1,74.0,0.9023112555892908,8043.158321526697,9.076537434287417,0.1590591526466767,29
0,50,loss,0.0,96.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.0,96.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.01,98.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.01,98.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.02,94.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.02,94.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.03,94.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.03,94.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.04,92.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.04,92.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.05,94.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.05,94.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.06,100.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.06,100.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.07,96.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.07,96.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.08,86.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.08,86.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.09,72.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.09,72.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.1,84.0,0.0370863280656899,7190.621255254354,9.563139466918344,0.2303107052313047,30
0,50,naive,0.1,84.0,0.9009616676893618,8863.780216368057,8.654613819855799,0.1624478776430725,30
0,50,loss,0.0,96.0,0.0279588591701995,5660.257026063188,10.602442083958008,0.2468188818893426,31
0,50,naive,0.0,96.0,0.9395205921580844,8153.888235669723,9.017156065313369,0.1502754638287965,31
0,50,loss,0.01,100.0,0.0279588591701995,5660.257026063188,10.602442083958008,0.2468188818893426,31
0,50,naive,0.01,100.0,0.9395205921580844,8153.888235669723,9.017156065313369,0.1502754638287965,31
0,50,loss,0.02,90.0,0.0279588591701995,5660.257026063188,10.602442083958008,0.2468188818893426,31
0,50,naive,0.02,90.0,0.9395205921580844,8153.888235669723,9.017156065313369,0.1502754638287965,31
0,50,loss,0.03,90.0,0.0279588591701995,5660.257026063188,10.602442083958008,0.2468188818893426,31
0,50,naive,0.03,90.0,0.9395205921580844,8153.888235669723,9.017156065313369,0.1502754638287965,31
0,50,loss,0.04,98.0,0.0279588591701995,5660.257026063188,10.602442083958008,0.2468188818893426,31
